Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,0.732520222663879,60
2,1,0.001,0.767358660697937,57.5
3,1,0.001,0.494873225688934,77.5
4,1,0.001,0.485603809356689,82.5
5,1,0.001,0.626356482505798,67.5
6,1,0.001,0.591457486152649,80
7,1,0.001,0.407431602478027,85
8,1,0.001,0.424067676067352,85
9,1,0.001,0.567436516284943,75
10,1,0.001,0.332654684782028,80
11,1,0.001,0.267060667276382,87.5
12,1,0.001,0.362944513559341,87.5
13,1,0.001,0.336702734231949,87.5
14,1,0.001,0.405638843774796,80
15,1,0.001,0.31041407585144,87.5
16,1,0.001,0.196472927927971,97.5
17,1,0.001,0.229835942387581,95
18,1,0.001,0.289046496152878,92.5
19,1,0.001,0.226512715220451,92.5
20,1,0.001,0.284425586462021,90
21,1,0.001,0.245550826191902,95
22,1,0.001,0.139628604054451,97.5
23,1,0.001,0.150598138570786,97.5
24,1,0.001,0.113815449178219,97.5
25,1,0.001,0.0801059752702713,100
26,1,0.001,0.100686982274055,97.5
27,1,0.001,0.207341000437737,90
28,1,0.001,0.0941972583532333,97.5
29,1,0.001,0.123005367815495,95
30,1,0.001,0.082933247089386,100
31,1,0.001,0.163302645087242,90
32,1,0.001,0.118552014231682,97.5
33,1,0.001,0.087147481739521,100
34,1,0.001,0.124029576778412,95
35,1,0.001,0.148057147860527,97.5
36,1,0.001,0.0503088906407356,100
37,1,0.001,0.139252319931984,92.5
38,1,0.001,0.108141779899597,95
39,1,0.001,0.0578541681170464,100
40,1,0.001,0.0760096460580826,97.5
41,1,0.001,0.0585276260972023,100
42,1,0.001,0.0888343453407288,97.5
43,1,0.001,0.0462907738983631,100
44,1,0.001,0.0436687879264355,100
45,1,0.001,0.0622509494423866,100
46,2,0.001,0.0306221581995487,97.5
47,2,0.001,0.0437391437590122,97.5
48,2,0.001,0.0240624006837606,100
49,2,0.001,0.0462666228413582,100
50,2,0.001,0.0160930007696152,100
51,2,0.001,0.0368057787418365,100
52,2,0.001,0.0495341755449772,100
53,2,0.001,0.0396433286368847,100
54,2,0.001,0.0355252921581268,100
55,2,0.001,0.0222926214337349,100
56,2,0.001,0.0166359134018421,100
57,2,0.001,0.0278344638645649,100
58,2,0.001,0.0374610461294651,97.5
59,2,0.001,0.063556119799614,97.5
60,2,0.001,0.0185681730508804,100
61,2,0.001,0.0130412904545665,100
62,2,0.001,0.011572727933526,100
63,2,0.001,0.0219546612352133,100
64,2,0.001,0.0249861814081669,100
65,2,0.001,0.0376543439924717,100
66,2,0.001,0.0246948804706335,100
67,2,0.001,0.00975076109170914,100
68,2,0.001,0.0171193350106478,100
69,2,0.001,0.00898229144513607,100
70,2,0.001,0.00786550622433424,100
71,2,0.001,0.010022908449173,100
72,2,0.001,0.0226589385420084,100
73,2,0.001,0.0093808900564909,100
74,2,0.001,0.0128463879227638,100
75,2,0.001,0.0192147754132748,100
76,2,0.001,0.0106400121003389,100
77,2,0.001,0.0165933966636658,100
78,2,0.001,0.0113444486632943,100
79,2,0.001,0.016840998083353,100
80,2,0.001,0.0203586127609015,100
81,2,0.001,0.00815681833773851,100
82,2,0.001,0.0242312960326672,100
83,2,0.001,0.0114393522962928,100
84,2,0.001,0.00829030387103558,100
85,2,0.001,0.0084293195977807,100
86,2,0.001,0.0107658728957176,100
87,2,0.001,0.013289637863636,100
88,2,0.001,0.00927781779319048,100
89,2,0.001,0.011695621535182,100
90,2,0.001,0.0121801178902388,100
91,3,0.001,0.0120450248941779,100
92,3,0.001,0.0114226983860135,100
93,3,0.001,0.00653125857934356,100
94,3,0.001,0.0164549443870783,100
95,3,0.001,0.00589109770953655,100
96,3,0.001,0.00789742358028889,100
97,3,0.001,0.00909583643078804,100
98,3,0.001,0.00724967196583748,100
99,3,0.001,0.0127772465348244,100
100,3,0.001,0.00656841229647398,100
101,3,0.001,0.00539008993655443,100
102,3,0.001,0.00671370839700103,100
103,3,0.001,0.0109988320618868,100
104,3,0.001,0.0130725204944611,100
105,3,0.001,0.00649266829714179,100
106,3,0.001,0.00545081123709679,100
107,3,0.001,0.00505345687270164,100
108,3,0.001,0.008341527543962,100
