Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,0.651985824108124,70
2,1,0.001,0.659759640693665,67.5
3,1,0.001,0.525138974189758,77.5
4,1,0.001,0.510461688041687,75
5,1,0.001,0.526283442974091,70
6,1,0.001,0.444333851337433,80
7,1,0.001,0.448598563671112,80
8,1,0.001,0.386029183864594,87.5
9,1,0.001,0.479879289865494,72.5
10,1,0.001,0.353644788265228,90
11,1,0.001,0.341741800308228,85
12,1,0.001,0.295673429965973,92.5
13,1,0.001,0.317170709371567,85
14,1,0.001,0.277676969766617,82.5
15,1,0.001,0.208187967538834,97.5
16,1,0.001,0.206360727548599,95
17,1,0.001,0.305018305778503,87.5
18,1,0.001,0.243981271982193,92.5
19,1,0.001,0.153090357780457,95
20,1,0.001,0.220255762338638,92.5
21,1,0.001,0.170825034379959,97.5
22,1,0.001,0.185309901833534,92.5
23,1,0.001,0.118881322443485,97.5
24,1,0.001,0.113666869699955,100
25,1,0.001,0.150791153311729,100
26,1,0.001,0.106476679444313,97.5
27,1,0.001,0.0893100723624229,100
28,1,0.001,0.134375974535942,97.5
29,1,0.001,0.105940416455269,97.5
30,1,0.001,0.0705922693014145,97.5
31,1,0.001,0.0850636959075928,100
32,1,0.001,0.0770532190799713,97.5
33,1,0.001,0.0861046835780144,97.5
34,1,0.001,0.071374423801899,100
35,1,0.001,0.062156118452549,100
36,1,0.001,0.0953486040234566,95
37,1,0.001,0.0679848045110703,97.5
38,1,0.001,0.0994408577680588,97.5
39,1,0.001,0.0204684697091579,100
40,1,0.001,0.0673505738377571,100
41,1,0.001,0.060385275632143,97.5
42,1,0.001,0.0531762838363647,97.5
43,1,0.001,0.0393545851111412,97.5
44,1,0.001,0.0376957282423973,100
45,1,0.001,0.0953861922025681,95
46,2,0.001,0.0232060253620148,100
47,2,0.001,0.0307298246771097,100
48,2,0.001,0.0201663635671139,100
49,2,0.001,0.0206926316022873,100
50,2,0.001,0.0423211380839348,97.5
51,2,0.001,0.0116649437695742,100
52,2,0.001,0.0145008657127619,100
53,2,0.001,0.0103821055963635,100
54,2,0.001,0.0924664288759232,95
55,2,0.001,0.0129202781245112,100
56,2,0.001,0.0208181384950876,100
57,2,0.001,0.0154956430196762,100
58,2,0.001,0.0145849855616689,100
59,2,0.001,0.0180414877831936,100
60,2,0.001,0.0215101931244135,100
61,2,0.001,0.00766811287030578,100
62,2,0.001,0.0176639556884766,100
63,2,0.001,0.0226501151919365,100
64,2,0.001,0.0108703309670091,100
65,2,0.001,0.0131191853433847,100
66,2,0.001,0.0152018992230296,100
67,2,0.001,0.00893045961856842,100
68,2,0.001,0.00774037605151534,100
69,2,0.001,0.0073570036329329,100
70,2,0.001,0.0130736203864217,100
71,2,0.001,0.00847485195845366,100
72,2,0.001,0.0120319593697786,100
73,2,0.001,0.0173646174371243,100
74,2,0.001,0.00757213681936264,100
75,2,0.001,0.00555011536926031,100
76,2,0.001,0.0167472567409277,100
77,2,0.001,0.0100162113085389,100
78,2,0.001,0.00744712352752686,100
79,2,0.001,0.00788338575512171,100
80,2,0.001,0.0101092401891947,100
81,2,0.001,0.0064369710162282,100
82,2,0.001,0.0107581205666065,100
83,2,0.001,0.01365284062922,100
84,2,0.001,0.00546362902969122,100
85,2,0.001,0.00849409960210323,100
86,2,0.001,0.00840022694319487,100
87,2,0.001,0.011077725328505,100
88,2,0.001,0.00602153083309531,100
89,2,0.001,0.00710173416882753,100
90,2,0.001,0.00936849135905504,100
91,3,0.001,0.00581249594688416,100
92,3,0.001,0.00743947178125381,100
93,3,0.001,0.00627605337649584,100
94,3,0.001,0.00664485339075327,100
95,3,0.001,0.00871940236538649,100
96,3,0.001,0.00384059920907021,100
97,3,0.001,0.00472698360681534,100
98,3,0.001,0.00472450070083141,100
99,3,0.001,0.0172004178166389,100
100,3,0.001,0.00498231826350093,100
101,3,0.001,0.00637621432542801,100
102,3,0.001,0.00546018872410059,100
103,3,0.001,0.006446766667068,100
104,3,0.001,0.00717092398554087,100
105,3,0.001,0.00974603835493326,100
106,3,0.001,0.00331276142969728,100
107,3,0.001,0.00680053513497114,100
108,3,0.001,0.010551618412137,100
109,3,0.001,0.00498100975528359,100
110,3,0.001,0.00597536098212004,100
111,3,0.001,0.00604893174022436,100
112,3,0.001,0.00413971208035946,100
113,3,0.001,0.0040923235937953,100
114,3,0.001,0.0036870080512017,100
115,3,0.001,0.00637296820059419,100
116,3,0.001,0.00328775937668979,100
117,3,0.001,0.00775199756026268,100
118,3,0.001,0.00612774025648832,100
119,3,0.001,0.00467045744881034,100
120,3,0.001,0.0035180845297873,100
121,3,0.001,0.00457480968907475,100
122,3,0.001,0.00440820213407278,100
123,3,0.001,0.00384267861954868,100
124,3,0.001,0.00388722168281674,100
125,3,0.001,0.0046526538208127,100
126,3,0.001,0.00380531069822609,100
127,3,0.001,0.00442688632756472,100
128,3,0.001,0.00694442074745893,100
129,3,0.001,0.00274411891587079,100
130,3,0.001,0.00420196121558547,100
131,3,0.001,0.00365975638851523,100
132,3,0.001,0.00553909968584776,100
133,3,0.001,0.00364913558587432,100
134,3,0.001,0.00377687928266823,100
135,3,0.001,0.00489070545881987,100
136,4,0.001,0.00327891367487609,100
137,4,0.001,0.0045607197098434,100
138,4,0.001,0.00346544338390231,100
139,4,0.001,0.00383064476773143,100
140,4,0.001,0.00493091950193048,100
141,4,0.001,0.00246880715712905,100
142,4,0.001,0.00301960157230496,100
143,4,0.001,0.00294251530431211,100
144,4,0.001,0.00781483482569456,100
145,4,0.001,0.00315589224919677,100
146,4,0.001,0.00376324052922428,100
147,4,0.001,0.00341379153542221,100
148,4,0.001,0.00413334090262651,100
149,4,0.001,0.00453309481963515,100
150,4,0.001,0.00585204781964421,100
151,4,0.001,0.00215001357719302,100
152,4,0.001,0.00421745190396905,100
153,4,0.001,0.00661875819787383,100
154,4,0.001,0.00305480929091573,100
155,4,0.001,0.00434278836473823,100
156,4,0.001,0.00393254403024912,100
157,4,0.001,0.00272355624474585,100
158,4,0.001,0.00267429603263736,100
159,4,0.001,0.00254299351945519,100
160,4,0.001,0.00421140948310494,100
161,4,0.001,0.00216858903877437,100
162,4,0.001,0.00505400076508522,100
163,4,0.001,0.00432687718421221,100
164,4,0.001,0.00320820440538228,100
165,4,0.001,0.00240169605240226,100
166,4,0.001,0.0029827575199306,100
167,4,0.001,0.00305238272994757,100
168,4,0.001,0.00265397899784148,100
169,4,0.001,0.00273719383403659,100
170,4,0.001,0.0032913307659328,100
171,4,0.001,0.00256667798385024,100
172,4,0.001,0.00301987770944834,100
173,4,0.001,0.00473330914974213,100
174,4,0.001,0.00184852967504412,100
175,4,0.001,0.00291399843990803,100
176,4,0.001,0.00254138140007854,100
177,4,0.001,0.00385182467289269,100
178,4,0.001,0.00257546827197075,100
179,4,0.001,0.00260710017755628,100
180,4,0.001,0.00339438696391881,100
181,5,0.001,0.00232727872207761,100
182,5,0.001,0.00334615004248917,100
183,5,0.001,0.00242739031091332,100
184,5,0.001,0.00278066121973097,100
185,5,0.001,0.00326770055107772,100
186,5,0.001,0.00184007140342146,100
187,5,0.001,0.00221985904499888,100
188,5,0.001,0.002130217384547,100
189,5,0.001,0.00509246159344912,100
190,5,0.001,0.00229487521573901,100
191,5,0.001,0.00262434780597687,100
192,5,0.001,0.00244993483647704,100
193,5,0.001,0.00303467805497348,100
194,5,0.001,0.00337628717534244,100
195,5,0.001,0.00416713813319802,100
196,5,0.001,0.00159688922576606,100
197,5,0.001,0.00307203782722354,100
198,5,0.001,0.00497136078774929,100
199,5,0.001,0.00224064523354173,100
200,5,0.001,0.00334849813953042,100
201,5,0.001,0.00290513387881219,100
202,5,0.001,0.00204497459344566,100
203,5,0.001,0.00202078139409423,100
204,5,0.001,0.00193566922098398,100
205,5,0.001,0.00314622302539647,100
206,5,0.001,0.00159476883709431,100
207,5,0.001,0.00391358928754926,100
208,5,0.001,0.00329639529809356,100
209,5,0.001,0.00244534388184547,100
210,5,0.001,0.00184494373388588,100
211,5,0.001,0.00220151082612574,100
212,5,0.001,0.00231082015670836,100
213,5,0.001,0.00201230612583458,100
214,5,0.001,0.00210993667133152,100
215,5,0.001,0.00252954103052616,100
216,5,0.001,0.00191877933684736,100
217,5,0.001,0.0022663869895041,100
218,5,0.001,0.00356381526216865,100
219,5,0.001,0.00137811969034374,100
220,5,0.001,0.00221002451144159,100
221,5,0.001,0.00193675537593663,100
222,5,0.001,0.00292239827103913,100
223,5,0.001,0.00197431677952409,100
224,5,0.001,0.00195787870325148,100
225,5,0.001,0.00257099745795131,100
226,6,0.001,0.00179100199602544,100
227,6,0.001,0.00261443527415395,100
228,6,0.001,0.00186075235251337,100
229,6,0.001,0.00218133255839348,100
230,6,0.001,0.00238038715906441,100
231,6,0.001,0.0014616739936173,100
232,6,0.001,0.00174212793353945,100
233,6,0.001,0.00166695076040924,100
234,6,0.001,0.00376631505787373,100
235,6,0.001,0.00180151534732431,100
236,6,0.001,0.00200241501443088,100
237,6,0.001,0.00191060733050108,100
238,6,0.001,0.00237157894298434,100
239,6,0.001,0.0026858274359256,100
240,6,0.001,0.00320681417360902,100
241,6,0.001,0.00126346689648926,100
242,6,0.001,0.00239511486142874,100
243,6,0.001,0.00398218585178256,100
244,6,0.001,0.00175802246667445,100
245,6,0.001,0.00273298053070903,100
246,6,0.001,0.00228584604337811,100
247,6,0.001,0.00163241964764893,100
248,6,0.001,0.00161941000260413,100
249,6,0.001,0.00156146776862442,100
250,6,0.001,0.00249683065339923,100
251,6,0.001,0.00125226913951337,100
252,6,0.001,0.00318810390308499,100
253,6,0.001,0.00265456805936992,100
254,6,0.001,0.00195591407828033,100
255,6,0.001,0.00149291928391904,100
256,6,0.001,0.00172891211695969,100
257,6,0.001,0.00185208604671061,100
258,6,0.001,0.00161144998855889,100
259,6,0.001,0.00171488092746586,100
260,6,0.001,0.00205461028963327,100
261,6,0.001,0.0015151163097471,100
262,6,0.001,0.00180560792796314,100
263,6,0.001,0.00284189404919744,100
264,6,0.001,0.00109085312578827,100
265,6,0.001,0.00177162792533636,100
266,6,0.001,0.00155327469110489,100
267,6,0.001,0.00234256428666413,100
268,6,0.001,0.00158725678920746,100
269,6,0.001,0.00155190995428711,100
270,6,0.001,0.00205062353052199,100
271,7,0.001,0.00144758960232139,100
272,7,0.001,0.00213473057374358,100
273,7,0.001,0.0015021690633148,100
274,7,0.001,0.00179028953425586,100
275,7,0.001,0.0018417484825477,100
276,7,0.001,0.00120791676454246,100
277,7,0.001,0.00143215130083263,100
278,7,0.001,0.00136245507746935,100
279,7,0.001,0.00298761995509267,100
280,7,0.001,0.00147577817551792,100
281,7,0.001,0.00161014986224473,100
282,7,0.001,0.00155981886200607,100
283,7,0.001,0.00193541659973562,100
284,7,0.001,0.00222269771620631,100
285,7,0.001,0.00259306072257459,100
286,7,0.001,0.00104160886257887,100
287,7,0.001,0.00194480526261032,100
288,7,0.001,0.00330837140791118,100
289,7,0.001,0.00143999769352376,100
290,7,0.001,0.00230643711984158,100
291,7,0.001,0.00187483278568834,100
292,7,0.001,0.00135127326939255,100
293,7,0.001,0.00134596857242286,100
294,7,0.001,0.00130640366114676,100
295,7,0.001,0.00206042430363595,100
296,7,0.001,0.00102379568852484,100
297,7,0.001,0.00268698786385357,100
298,7,0.001,0.00221500406041741,100
299,7,0.001,0.00161377026233822,100
300,7,0.001,0.00125140347518027,100
301,7,0.001,0.00141204823739827,100
302,7,0.001,0.00154543481767178,100
303,7,0.001,0.00134057051036507,100
304,7,0.001,0.0014406560221687,100
305,7,0.001,0.00172987137921154,100
306,7,0.001,0.00124403787776828,100
307,7,0.001,0.00148816977161914,100
308,7,0.001,0.00233957124873996,100
309,7,0.001,0.000899474485777318,100
310,7,0.001,0.0014725907240063,100
311,7,0.001,0.00128977431450039,100
312,7,0.001,0.00194970204029232,100
313,7,0.001,0.00131767324637622,100
314,7,0.001,0.00127541448455304,100
315,7,0.001,0.00169443094637245,100
316,8,0.001,0.00120680057443678,100
317,8,0.001,0.00179388222750276,100
318,8,0.001,0.00125460396520793,100
319,8,0.001,0.00151551398448646,100
320,8,0.001,0.00149048143066466,100
321,8,0.001,0.00102683075238019,100
322,8,0.001,0.00120969547424465,100
323,8,0.001,0.00114864495117217,100
324,8,0.001,0.00246510421857238,100
325,8,0.001,0.00124661694280803,100
326,8,0.001,0.00134061044082046,100
327,8,0.001,0.00131466856691986,100
328,8,0.001,0.00162854453083128,100
329,8,0.001,0.00189014023635536,100
330,8,0.001,0.00217000162228942,100
331,8,0.001,0.000883639208041131,100
332,8,0.001,0.00162950938101858,100
333,8,0.001,0.00282360636629164,100
334,8,0.001,0.00121613184455782,100
335,8,0.001,0.00199320958927274,100
336,8,0.001,0.00158336549066007,100
337,8,0.001,0.00114880595356226,100
338,8,0.001,0.00114738731645048,100
339,8,0.001,0.00112182775046676,100
340,8,0.001,0.00174799910746515,100
341,8,0.001,0.000864893780089915,100
342,8,0.001,0.0023184132296592,100
343,8,0.001,0.00189209973905236,100
344,8,0.001,0.00136732868850231,100
345,8,0.001,0.001075629144907,100
346,8,0.001,0.00118645315524191,100
347,8,0.001,0.00132150296121836,100
348,8,0.001,0.00114174222107977,100
349,8,0.001,0.00123810255900025,100
350,8,0.001,0.00149308633990586,100
351,8,0.001,0.00105126248672605,100
352,8,0.001,0.00126277189701796,100
353,8,0.001,0.00197940273210406,100
354,8,0.001,0.000762679323088378,100
355,8,0.001,0.00125575601123273,100
356,8,0.001,0.00109863677062094,100
357,8,0.001,0.00166957324836403,100
358,8,0.001,0.00112183566670865,100
359,8,0.001,0.00107556802686304,100
360,8,0.001,0.00143793202005327,100
361,9,0.001,0.00103137618862092,100
362,9,0.001,0.00153973826672882,100
363,9,0.001,0.00107403157744557,100
364,9,0.001,0.00131244910880923,100
365,9,0.001,0.00124614895321429,100
366,9,0.001,0.000890011433511972,100
367,9,0.001,0.00104454788379371,100
368,9,0.001,0.000991372624412179,100
369,9,0.001,0.002095861826092,100
370,9,0.001,0.00107581843622029,100
371,9,0.001,0.0011449046432972,100
372,9,0.001,0.0011322817299515,100
373,9,0.001,0.00140029785688967,100
374,9,0.001,0.00164088606834412,100
375,9,0.001,0.00186031009070575,100
376,9,0.001,0.00076578464359045,100
377,9,0.001,0.00139657570980489,100
378,9,0.001,0.00246296427212656,100
379,9,0.001,0.00105041055940092,100
380,9,0.001,0.00175293907523155,100
381,9,0.001,0.00136736885178834,100
382,9,0.001,0.000996050308458507,100
383,9,0.001,0.000998089206404984,100
384,9,0.001,0.000981826102361083,100
385,9,0.001,0.00151477986946702,100
386,9,0.001,0.000747231941204518,100
387,9,0.001,0.00203821179457009,100
388,9,0.001,0.00165048742201179,100
389,9,0.001,0.00118075835052878,100
390,9,0.001,0.000940768979489803,100
391,9,0.001,0.0010162319522351,100
392,9,0.001,0.00115206313785166,100
393,9,0.001,0.000991144916042686,100
394,9,0.001,0.00108343118336052,100
395,9,0.001,0.00131251872517169,100
396,9,0.001,0.000909198191948235,100
397,9,0.001,0.00109484267886728,100
398,9,0.001,0.00170820544008166,100
399,9,0.001,0.000659801589790732,100
400,9,0.001,0.00109224976040423,100
401,9,0.001,0.00095524825155735,100
402,9,0.001,0.0014552982756868,100
403,9,0.001,0.000972557172644883,100
404,9,0.001,0.000926385750062764,100
405,9,0.001,0.00124158360995352,100
406,10,0.001,0.000899049919098616,100
407,10,0.001,0.00134602095931768,100
408,10,0.001,0.000936661381274462,100
409,10,0.001,0.00115529890172184,100
410,10,0.001,0.00106974667869508,100
411,10,0.001,0.000783533439971507,100
412,10,0.001,0.00091771298320964,100
413,10,0.001,0.00086966052185744,100
414,10,0.001,0.00181747821625322,100
415,10,0.001,0.000944771687500179,100
416,10,0.001,0.000996935879811645,100
417,10,0.001,0.000992401968687773,100
418,10,0.001,0.00122453214135021,100
419,10,0.001,0.00144899706356227,100
420,10,0.001,0.0016226873267442,100
421,10,0.001,0.000673990289214998,100
422,10,0.001,0.00122027960605919,100
423,10,0.001,0.0021828121971339,100
424,10,0.001,0.000922429375350475,100
425,10,0.001,0.0015608137473464,100
426,10,0.001,0.00120080320630223,100
427,10,0.001,0.000875934958457947,100
428,10,0.001,0.000881451822351664,100
429,10,0.001,0.000871698081027716,100
430,10,0.001,0.00132950360421091,100
431,10,0.001,0.00065543845994398,100
432,10,0.001,0.00181766017340124,100
433,10,0.001,0.0014571042265743,100
434,10,0.001,0.00103594339452684,100
435,10,0.001,0.000835693732369691,100
436,10,0.001,0.00088662002235651,100
437,10,0.001,0.00101892289239913,100
438,10,0.001,0.000873463344760239,100
439,10,0.001,0.000963116995990276,100
440,10,0.001,0.00117077946197242,100
441,10,0.001,0.000798534252680838,100
442,10,0.001,0.000964119273703545,100
443,10,0.001,0.00149671989493072,100
444,10,0.001,0.000581250176765025,100
445,10,0.001,0.000964049890171736,100
446,10,0.001,0.000842365901917219,100
447,10,0.001,0.00128642830532044,100
448,10,0.001,0.000855343998409808,100
