Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,0.878066718578339,42.5
2,1,0.001,0.794630765914917,42.5
3,1,0.001,0.713404834270477,57.5
4,1,0.001,0.612995266914368,67.5
5,1,0.001,0.607216954231262,72.5
6,1,0.001,0.818449020385742,60
7,1,0.001,0.519790768623352,75
8,1,0.001,0.526231586933136,77.5
9,1,0.001,0.471055418252945,82.5
10,1,0.001,0.54430228471756,70
11,1,0.001,0.39113438129425,75
12,1,0.001,0.440899848937988,77.5
13,1,0.001,0.329745203256607,90
14,1,0.001,0.378545880317688,87.5
15,1,0.001,0.280062824487686,95
16,1,0.001,0.217108771204948,100
17,1,0.001,0.397117614746094,85
18,1,0.001,0.228887915611267,92.5
19,1,0.001,0.259605705738068,85
20,1,0.001,0.250780642032623,87.5
21,1,0.001,0.169271975755692,97.5
22,1,0.001,0.176716402173042,95
23,1,0.001,0.125504463911057,97.5
24,1,0.001,0.200279071927071,97.5
25,1,0.001,0.268865585327148,90
26,1,0.001,0.122561275959015,97.5
27,1,0.001,0.0966800451278687,100
28,1,0.001,0.0983426347374916,95
29,1,0.001,0.0998875126242638,97.5
30,1,0.001,0.0582332387566566,100
31,1,0.001,0.327507972717285,85
32,1,0.001,0.097812607884407,100
33,1,0.001,0.0928090959787369,97.5
34,1,0.001,0.144070386886597,92.5
35,1,0.001,0.045658778399229,100
36,1,0.001,0.0648938789963722,100
37,1,0.001,0.0811157375574112,95
38,1,0.001,0.110990881919861,97.5
39,1,0.001,0.0567968711256981,97.5
40,1,0.001,0.0329573825001717,100
41,1,0.001,0.0623535886406898,100
42,1,0.001,0.0859671831130981,97.5
43,1,0.001,0.0611163564026356,97.5
44,1,0.001,0.0432657040655613,100
45,1,0.001,0.0514944791793823,100
46,2,0.001,0.0338562913239002,100
47,2,0.001,0.075107529759407,100
48,2,0.001,0.0388267338275909,100
49,2,0.001,0.0241147913038731,100
50,2,0.001,0.0522430464625359,97.5
51,2,0.001,0.0317867211997509,100
52,2,0.001,0.0330907292664051,97.5
53,2,0.001,0.0230093356221914,100
54,2,0.001,0.0282176192849874,100
55,2,0.001,0.0164580456912518,100
56,2,0.001,0.0153534915298223,100
57,2,0.001,0.027636244893074,100
58,2,0.001,0.0131053272634745,100
59,2,0.001,0.0351435653865337,100
60,2,0.001,0.0167378038167953,100
61,2,0.001,0.00670381914824247,100
62,2,0.001,0.0287601463496685,100
