Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,0.930352389812469,35
2,1,0.001,0.925190329551697,42.5
3,1,0.001,0.681266665458679,55
4,1,0.001,0.537276268005371,72.5
5,1,0.001,0.518655300140381,75
6,1,0.001,0.604573428630829,67.5
7,1,0.001,0.561537623405457,72.5
8,1,0.001,0.223234608769417,87.5
9,1,0.001,0.325942397117615,85
10,1,0.001,0.325441926717758,80
11,1,0.001,0.378806322813034,80
12,1,0.001,0.571277260780334,65
13,1,0.001,0.240107774734497,90
14,1,0.001,0.251763433218002,90
15,1,0.001,0.27601158618927,87.5
16,1,0.001,0.215711027383804,92.5
17,1,0.001,0.192654594779015,97.5
18,1,0.001,0.258677065372467,92.5
19,1,0.001,0.187122017145157,95
20,1,0.001,0.228545278310776,87.5
21,1,0.001,0.201915591955185,95
22,1,0.001,0.176288515329361,92.5
23,1,0.001,0.148942038416862,97.5
24,1,0.001,0.0977578461170197,95
25,1,0.001,0.0938656777143478,97.5
26,1,0.001,0.0599849112331867,100
27,1,0.001,0.1097771525383,95
28,1,0.001,0.0948700159788132,95
29,1,0.001,0.0560317747294903,100
30,1,0.001,0.129895761609077,95
31,1,0.001,0.141020610928535,95
32,1,0.001,0.122770309448242,95
33,1,0.001,0.128638461232185,92.5
34,1,0.001,0.14814729988575,92.5
35,1,0.001,0.0696893706917763,97.5
36,1,0.001,0.103817380964756,97.5
37,1,0.001,0.0434510372579098,100
38,1,0.001,0.0279815793037415,100
39,1,0.001,0.0993009358644485,97.5
40,1,0.001,0.0342944487929344,100
41,1,0.001,0.0293523762375116,100
42,1,0.001,0.0257821623235941,100
43,1,0.001,0.035112164914608,100
44,1,0.001,0.039961900562048,100
45,1,0.001,0.087814524769783,97.5
46,2,0.001,0.0137814534828067,100
47,2,0.001,0.0177911631762981,100
48,2,0.001,0.018982257694006,100
49,2,0.001,0.00877158809453249,100
50,2,0.001,0.0124975722283125,100
51,2,0.001,0.0231795646250248,100
52,2,0.001,0.0154069308191538,100
53,2,0.001,0.0449929945170879,100
54,2,0.001,0.0369873121380806,100
55,2,0.001,0.0386892333626747,97.5
56,2,0.001,0.013029433786869,100
57,2,0.001,0.0133687509223819,100
58,2,0.001,0.0141208190470934,100
59,2,0.001,0.0170402582734823,100
60,2,0.001,0.0173076204955578,100
61,2,0.001,0.0178194455802441,100
62,2,0.001,0.00965020339936018,100
63,2,0.001,0.0128009673207998,100
64,2,0.001,0.00519460299983621,100
65,2,0.001,0.0156910978257656,100
66,2,0.001,0.00735029857605696,100
67,2,0.001,0.0152467470616102,100
68,2,0.001,0.00478202616795897,100
69,2,0.001,0.0041399672627449,100
70,2,0.001,0.00656101945787668,100
71,2,0.001,0.00705150794237852,100
72,2,0.001,0.00766241690143943,100
73,2,0.001,0.00776484468951821,100
74,2,0.001,0.00372985377907753,100
75,2,0.001,0.0128471795469522,100
76,2,0.001,0.00703250896185637,100
77,2,0.001,0.00780920078977942,100
78,2,0.001,0.00788374990224838,100
79,2,0.001,0.0131553579121828,100
