Wall time,Step,Value
1741004151.973755,78,0.5116153955459595
1741004152.065932,79,0.5086921453475952
1741004152.158547,80,0.5101994872093201
1741004152.251229,81,0.5076892375946045
1741004152.34421,82,0.5070018768310547
1741004152.437373,83,0.5078272223472595
1741004152.530487,84,0.5089211463928223
1741004152.623543,85,0.5082029700279236
1741004152.716197,86,0.5094205737113953
1741004152.809004,87,0.5083375573158264
1741004152.900664,88,0.5096245408058167
1741004152.992661,89,0.5073184967041016
1741004153.0845,90,0.5083112716674805
1741004153.176513,91,0.5066137313842773
1741004153.268216,92,0.5037952661514282
1741004153.360317,93,0.49945834279060364
1741004153.452022,94,0.503440797328949
1741004153.544336,95,0.5031994581222534
1741004153.637223,96,0.4999271035194397
1741004153.73041,97,0.49977096915245056
1741004153.823342,98,0.49935778975486755
1741004153.916247,99,0.4990955591201782
1741004154.009705,100,0.4970131814479828
1741004154.454995,101,0.5151891112327576
1741004154.548884,102,0.42862868309020996
1741004154.642643,103,0.4299258589744568
1741004154.737202,104,0.41913795471191406
1741004154.83129,105,0.41182950139045715
1741004154.925932,106,0.40803882479667664
1741004155.02077,107,0.4007614254951477
1741004155.115845,108,0.41252419352531433
1741004155.209424,109,0.4041520655155182
1741004155.304659,110,0.4157998859882355
1741004155.399098,111,0.40666502714157104
1741004155.493381,112,0.4074591398239136
1741004155.586996,113,0.4028903543949127
1741004155.681864,114,0.390739381313324
1741004155.777013,115,0.3864406943321228
1741004155.871834,116,0.3860810101032257
1741004155.967229,117,0.3884068429470062
1741004156.061785,118,0.38503608107566833
1741004156.156004,119,0.3868747353553772
1741004156.250498,120,0.3851827383041382
1741004156.345056,121,0.38271012902259827
1741004156.441837,122,0.38366132974624634
1741004156.536421,123,0.38824599981307983
1741004156.630064,124,0.38380786776542664
1741004156.724217,125,0.3807586431503296
1741004156.818597,126,0.3789352476596832
1741004156.91328,127,0.3834408223628998
1741004157.00726,128,0.38186052441596985
1741004157.10167,129,0.3796178102493286
1741004157.195661,130,0.379922091960907
1741004157.290193,131,0.38243260979652405
1741004157.384573,132,0.3823030889034271
1741004157.478399,133,0.3808118402957916
1741004157.572429,134,0.38108959794044495
1741004157.667123,135,0.3791836202144623
1741004157.763051,136,0.3789348006248474
1741004157.85633,137,0.3754628598690033
1741004157.949962,138,0.38028135895729065
1741004158.043239,139,0.3803451955318451
1741004158.13628,140,0.3775574862957001
1741004158.22862,141,0.3746896982192993
1741004158.321808,142,0.3745507001876831
1741004158.415541,143,0.3730968236923218
1741004158.508608,144,0.37189561128616333
1741004158.601992,145,0.36822596192359924
1741004158.695638,146,0.3670351207256317
1741004158.788747,147,0.36625394225120544
1741004158.882268,148,0.3649372160434723
1741004158.975796,149,0.365154504776001
1741004159.069844,150,0.3657287657260895
1741004159.524318,151,0.2503765821456909
1741004159.618191,152,0.2192125916481018
1741004159.712406,153,0.2698279917240143
1741004159.806811,154,0.2696618139743805
1741004159.900851,155,0.24524833261966705
1741004159.99523,156,0.2483157366514206
1741004160.089262,157,0.25430068373680115
1741004160.183591,158,0.2698153555393219
1741004160.277453,159,0.26764681935310364
1741004160.37144,160,0.2733897864818573
1741004160.465277,161,0.2706949710845947
1741004160.559775,162,0.2821871340274811
1741004160.654058,163,0.2762086093425751
1741004160.748333,164,0.27951866388320923
1741004160.842481,165,0.27803879976272583
1741004160.937664,166,0.2758907377719879
1741004161.032905,167,0.274310439825058
1741004161.1283,168,0.2774234712123871
1741004161.223017,169,0.27628573775291443
1741004161.318098,170,0.27313241362571716
1741004161.412456,171,0.27298298478126526
1741004161.507506,172,0.2692473828792572
1741004161.601998,173,0.2736513018608093
1741004161.69557,174,0.2722669839859009
1741004161.789478,175,0.27151936292648315
1741004161.883087,176,0.26951074600219727
1741004161.976269,177,0.26730045676231384
1741004162.07035,178,0.26838043332099915
1741004162.163865,179,0.27122125029563904
1741004162.257967,180,0.2671263515949249
1741004162.352299,181,0.26552367210388184
1741004162.446441,182,0.2605534791946411
1741004162.539541,183,0.2633831799030304
1741004162.633497,184,0.25978636741638184
1741004162.727443,185,0.26454609632492065
1741004162.821398,186,0.26230573654174805
1741004162.915518,187,0.2598287761211395
1741004163.008535,188,0.25972193479537964
1741004163.101347,189,0.2592974901199341
1741004163.193805,190,0.2589899003505707
1741004163.286446,191,0.2614065110683441
1741004163.378759,192,0.26047202944755554
1741004163.471373,193,0.2627010941505432
1741004163.564463,194,0.2643479108810425
1741004163.658629,195,0.26645925641059875
1741004163.752417,196,0.2663310766220093
1741004163.845311,197,0.27038291096687317
1741004163.938306,198,0.2713533043861389
1741004164.030943,199,0.27060478925704956
1741004164.123919,200,0.2685971260070801
1741004164.565007,201,0.1761505901813507
1741004164.659245,202,0.15169934928417206
1741004164.75321,203,0.15813668072223663
1741004164.84707,204,0.16290587186813354
1741004164.941832,205,0.15551786124706268
1741004165.036107,206,0.16136929392814636
1741004165.129305,207,0.17149128019809723
1741004165.22276,208,0.16582000255584717
1741004165.316062,209,0.1594221591949463
1741004165.409975,210,0.16348430514335632
1741004165.50373,211,0.17278647422790527
1741004165.597415,212,0.1763768047094345
1741004165.691346,213,0.17959082126617432
1741004165.785892,214,0.17663122713565826
1741004165.879024,215,0.17242635786533356
1741004165.972179,216,0.1804765909910202
1741004166.066962,217,0.1807490885257721
1741004166.161156,218,0.18959380686283112
1741004166.255684,219,0.19059623777866364
1741004166.349446,220,0.18987290561199188
1741004166.443616,221,0.20462940633296967
1741004166.538077,222,0.20661036670207977
1741004166.633005,223,0.2083347886800766
1741004166.728004,224,0.2054685652256012
1741004166.822436,225,0.2048877626657486
1741004166.916037,226,0.20217937231063843
1741004167.009918,227,0.20066313445568085
1741004167.103957,228,0.19765032827854156
1741004167.197429,229,0.19506119191646576
1741004167.291193,230,0.19616541266441345
1741004167.385199,231,0.19369889795780182
1741004167.479249,232,0.20067022740840912
1741004167.574392,233,0.205659881234169
1741004167.668439,234,0.20484156906604767
1741004167.761628,235,0.20377320051193237
1741004167.855227,236,0.20197288691997528
1741004167.948743,237,0.20404504239559174
1741004168.041433,238,0.20333349704742432
1741004168.134628,239,0.20612193644046783
1741004168.228451,240,0.20887230336666107
1741004168.324043,241,0.21693763136863708
1741004168.416544,242,0.21845856308937073
1741004168.508951,243,0.22068674862384796
1741004168.602594,244,0.22388124465942383
1741004168.696613,245,0.2244855761528015
1741004168.790459,246,0.2264365553855896
1741004168.88399,247,0.2248794585466385
1741004168.976946,248,0.22398921847343445
1741004169.07047,249,0.2239290326833725
1741004169.164256,250,0.22370591759681702
1741004169.612762,251,0.1671823412179947
1741004169.705804,252,0.1135215237736702
1741004169.798584,253,0.12211605906486511
1741004169.8914,254,0.1675867736339569
1741004169.98501,255,0.1605663150548935
1741004170.078982,256,0.14454153180122375
1741004170.172009,257,0.13873812556266785
1741004170.265799,258,0.15337634086608887
1741004170.35909,259,0.15365087985992432
1741004170.452314,260,0.151535302400589
1741004170.546222,261,0.14539635181427002
1741004170.639637,262,0.14588958024978638
1741004170.733345,263,0.15279877185821533
1741004170.826893,264,0.14953652024269104
1741004170.920693,265,0.14709876477718353
1741004171.013909,266,0.1471586674451828
1741004171.107854,267,0.1506248265504837
1741004171.202774,268,0.14785487949848175
1741004171.298976,269,0.14317385852336884
1741004171.393376,270,0.14012275636196136
1741004171.487805,271,0.14624053239822388
1741004171.583652,272,0.1446349322795868
1741004171.678593,273,0.14213165640830994
1741004171.774219,274,0.14216840267181396
1741004171.869332,275,0.144359290599823
1741004171.963496,276,0.14766955375671387
1741004172.0575,277,0.14589914679527283
1741004172.151634,278,0.1452668458223343
1741004172.245593,279,0.14375844597816467
1741004172.339723,280,0.14128121733665466
1741004172.433764,281,0.13829493522644043
1741004172.527448,282,0.13531677424907684
1741004172.621451,283,0.13907790184020996
1741004172.716427,284,0.14839650690555573
1741004172.811078,285,0.1467227339744568
1741004172.905282,286,0.14417238533496857
1741004172.999322,287,0.14236769080162048
1741004173.09181,288,0.14036336541175842
1741004173.18437,289,0.14102396368980408
1741004173.277126,290,0.14385610818862915
1741004173.369284,291,0.14373169839382172
1741004173.461914,292,0.1421494334936142
1741004173.554859,293,0.145059272646904
1741004173.647348,294,0.1485140174627304
1741004173.740137,295,0.1469792276620865
1741004173.832788,296,0.14667831361293793
1741004173.925924,297,0.1489776074886322
1741004174.018494,298,0.14837026596069336
1741004174.111368,299,0.1469736099243164
1741004174.204168,300,0.14555786550045013
1741004174.665296,301,0.07322393357753754
1741004173.510188,302,0.12510627508163452
1741004173.601146,303,0.1570376753807068
1741004173.691762,304,0.15678980946540833
1741004173.782003,305,0.15138912200927734
1741004173.872641,306,0.14781472086906433
1741004173.962963,307,0.13868145644664764
1741004174.053327,308,0.13911807537078857
1741004174.143636,309,0.14694879949092865
1741004174.234077,310,0.13951894640922546
1741004174.324369,311,0.1418314278125763
1741004174.414592,312,0.14239028096199036
1741004174.505787,313,0.14662781357765198
1741004174.595557,314,0.14219701290130615
1741004174.686201,315,0.13982677459716797
1741004174.776762,316,0.1356402039527893
1741004174.870908,317,0.1343836635351181
1741004174.965619,318,0.13401536643505096
1741004175.059505,319,0.1353236585855484
1741004175.152954,320,0.13111580908298492
1741004175.246643,321,0.13363449275493622
1741004175.341261,322,0.13013309240341187
1741004175.435428,323,0.12984122335910797
1741004175.529859,324,0.1425440013408661
1741004175.623346,325,0.13850612938404083
1741004175.7171,326,0.13848240673542023
1741004175.81133,327,0.14018721878528595
1741004175.904819,328,0.1370292603969574
1741004175.998542,329,0.13417619466781616
1741004176.092327,330,0.1323389858007431
1741004176.186686,331,0.13457651436328888
1741004176.280511,332,0.13676239550113678
1741004176.374858,333,0.13795730471611023
1741004176.468793,334,0.13643573224544525
1741004176.562639,335,0.13541939854621887
1741004176.657017,336,0.13543646037578583
1741004176.751509,337,0.13280366361141205
1741004176.843714,338,0.136238694190979
1741004176.936242,339,0.13610205054283142
1741004177.028839,340,0.13652436435222626
1741004177.121627,341,0.1375163048505783
1741004177.214362,342,0.13518713414669037
1741004177.307195,343,0.1332114338874817
1741004177.401261,344,0.13337521255016327
1741004177.494156,345,0.13170193135738373
1741004177.587403,346,0.1303088217973709
1741004177.679995,347,0.12922613322734833
1741004177.77233,348,0.12750184535980225
1741004177.865145,349,0.12687233090400696
1741004177.958672,350,0.12529216706752777
1741004178.404881,351,0.10897398740053177
1741004178.497624,352,0.0829479992389679
1741004178.590273,353,0.06907805800437927
1741004178.682916,354,0.06962233781814575
1741004178.775923,355,0.08337155729532242
1741004178.868733,356,0.08560328930616379
1741004178.961048,357,0.08271749317646027
1741004179.053513,358,0.07821859419345856
1741004179.1462,359,0.07437413930892944
1741004179.238884,360,0.07120092958211899
1741004179.331585,361,0.06734787672758102
1741004179.424786,362,0.06540921330451965
1741004179.517859,363,0.06200886517763138
1741004179.611286,364,0.059962376952171326
1741004179.704554,365,0.05907841771841049
1741004179.797874,366,0.05760271102190018
1741004179.893002,367,0.06604659557342529
1741004179.986815,368,0.07901482284069061
1741004180.080879,369,0.0987362340092659
1741004180.175313,370,0.10199665278196335
1741004180.271074,371,0.10158246010541916
1741004180.365994,372,0.09952925890684128
1741004180.460291,373,0.10135402530431747
1741004180.554264,374,0.10351071506738663
1741004180.648043,375,0.10225585103034973
1741004180.741177,376,0.10516294836997986
1741004180.836054,377,0.1025519073009491
1741004180.930043,378,0.10561461001634598
1741004181.02344,379,0.10638060420751572
1741004181.118018,380,0.10393935441970825
1741004181.213277,381,0.10321962833404541
1741004181.306959,382,0.10602255165576935
1741004181.400391,383,0.1035974770784378
1741004181.494407,384,0.10202523320913315
1741004181.588032,385,0.10021982342004776
1741004181.680635,386,0.09839387983083725
1741004181.773773,387,0.09712489694356918
1741004181.865652,388,0.09565436094999313
1741004181.957941,389,0.09447543323040009
1741004182.049501,390,0.09271873533725739
1741004182.14155,391,0.0926753506064415
1741004182.233015,392,0.09351612627506256
1741004182.325087,393,0.0982547253370285
1741004182.416713,394,0.09994543343782425
1741004182.50866,395,0.10308574140071869
1741004182.600963,396,0.10329629480838776
1741004182.693272,397,0.10390569269657135
1741004182.785892,398,0.10373643785715103
1741004182.878417,399,0.10273846238851547
1741004182.972169,400,0.10201618075370789
1741004183.425626,401,0.02165628783404827
1741004183.519283,402,0.04984064772725105
1741004183.61215,403,0.053274985402822495
1741004183.704824,404,0.07276204228401184
1741004183.79783,405,0.0636860728263855
1741004183.890655,406,0.07176101952791214
1741004183.983271,407,0.07753992825746536
1741004184.076233,408,0.0749134048819542
1741004184.168697,409,0.09670833498239517
1741004184.26111,410,0.10345090925693512
1741004184.354086,411,0.10971967875957489
1741004184.446707,412,0.11459866166114807
1741004184.539341,413,0.11107951402664185
1741004184.631796,414,0.11233150213956833
1741004184.724759,415,0.10791755467653275
1741004184.817612,416,0.11080780625343323
1741004184.910768,417,0.10714616626501083
1741004185.003744,418,0.10231608152389526
1741004185.096677,419,0.10044456273317337
1741004185.190232,420,0.10161469876766205
1741004185.283837,421,0.09964640438556671
1741004185.377282,422,0.09697269648313522
1741004185.471109,423,0.09510830789804459
1741004185.56421,424,0.09321627020835876
1741004185.657123,425,0.09217993915081024
1741004185.750807,426,0.09293793886899948
1741004185.845628,427,0.09582794457674026
1741004185.940094,428,0.09357290714979172
1741004186.034521,429,0.09107539802789688
1741004186.128976,430,0.08948177099227905
1741004186.223164,431,0.09099686145782471
1741004186.31757,432,0.09223650395870209
1741004186.41184,433,0.09077861160039902
1741004186.506951,434,0.09041319042444229
1741004186.600989,435,0.09114907681941986
1741004186.695498,436,0.0909816175699234
1741004186.790133,437,0.09150335937738419
1741004186.883078,438,0.090451180934906
1741004186.977007,439,0.09031611680984497
1741004187.070221,440,0.08898858726024628
1741004187.163781,441,0.08900593221187592
1741004187.2569,442,0.08842260390520096
1741004187.350748,443,0.09043920040130615
1741004187.444081,444,0.08904822170734406
1741004187.537555,445,0.08835327625274658
1741004187.631885,446,0.08687999099493027
1741004187.726041,447,0.08543428778648376
1741004187.819699,448,0.08743231743574142
1741004187.913366,449,0.08635321259498596
1741004188.007635,450,0.08666204661130905
1741004188.461668,451,0.035413190722465515
1741004188.557107,452,0.1344083547592163
1741004188.652308,453,0.09693866968154907
1741004188.747143,454,0.08219851553440094
1741004188.842806,455,0.06949163228273392
1741004188.938659,456,0.06030028685927391
1741004189.033415,457,0.0606173500418663
1741004189.127674,458,0.05803979933261871
1741004189.221581,459,0.06157800182700157
1741004189.31634,460,0.05658459663391113
1741004189.410389,461,0.053110577166080475
1741004189.5047,462,0.05230924114584923
1741004189.599046,463,0.05063413828611374
1741004189.693746,464,0.04800958186388016
1741004189.787709,465,0.04630260542035103
1741004189.881679,466,0.04463402181863785
1741004189.976453,467,0.0446685329079628
1741004190.071317,468,0.04450178146362305
1741004190.165676,469,0.04267293959856033
1741004190.260307,470,0.04313424974679947
1741004190.354966,471,0.041531793773174286
1741004190.449655,472,0.04237931966781616
1741004190.546032,473,0.042307525873184204
1741004190.640384,474,0.04198518395423889
1741004190.73564,475,0.04811523109674454
1741004190.829859,476,0.04718547314405441
1741004190.924427,477,0.05457247793674469
1741004191.019322,478,0.055935900658369064
1741004191.115172,479,0.054765962064266205
1741004191.208749,480,0.054873425513505936
1741004191.303483,481,0.06046942621469498
1741004191.398441,482,0.060449905693531036
1741004191.493253,483,0.06010431796312332
1741004191.588747,484,0.06116345897316933
1741004191.683766,485,0.06107323616743088
1741004191.778443,486,0.06046110764145851
1741004191.873422,487,0.061316005885601044
1741004191.966751,488,0.06252749264240265
1741004192.060947,489,0.06265582889318466
1741004192.154357,490,0.06290528178215027
1741004192.247914,491,0.06250017881393433
1741004192.341274,492,0.06448588520288467
1741004192.434675,493,0.06565159559249878
1741004192.528506,494,0.06552423536777496
1741004192.621752,495,0.0647716075181961
1741004192.71488,496,0.06409718841314316
1741004192.808253,497,0.06404788792133331
1741004192.902078,498,0.06406906247138977
1741004192.995611,499,0.06398825347423553
1741004193.089713,500,0.0633443221449852
