Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,2.65088534355164,40
2,1,0.001,0.850963115692139,80
3,1,0.001,1.18037152290344,72.5
4,1,0.001,1.51017761230469,72.5
5,1,0.001,0.586996793746948,77.5
6,1,0.001,0.747325778007507,67.5
7,1,0.001,0.781791627407074,72.5
8,1,0.001,0.525335133075714,80
9,1,0.001,0.587778449058533,77.5
10,1,0.001,0.470943301916122,77.5
11,1,0.001,0.114487074315548,95
12,1,0.001,0.272647798061371,82.5
13,1,0.001,0.408277332782745,82.5
14,1,0.001,0.289304822683334,90
15,1,0.001,0.27204418182373,90
16,1,0.001,0.184845000505447,95
17,1,0.001,0.26067453622818,92.5
18,1,0.001,0.153205662965775,90
19,1,0.001,0.0991291105747223,95
20,1,0.001,0.245299220085144,87.5
21,1,0.001,0.181832939386368,95
22,1,0.001,0.0478715114295483,100
23,1,0.001,0.174967914819717,92.5
24,1,0.001,0.168540745973587,95
25,1,0.001,0.101389706134796,95
26,1,0.001,0.319503843784332,90
27,1,0.001,0.0329898595809937,100
28,1,0.001,0.10526031255722,95
29,1,0.001,0.104275390505791,92.5
30,1,0.001,0.0951348692178726,95
31,1,0.001,0.0391670688986778,100
32,1,0.001,0.251285761594772,90
33,1,0.001,0.020063940435648,100
34,1,0.001,0.067869670689106,97.5
35,1,0.001,0.196161329746246,95
36,1,0.001,0.0465904660522938,97.5
37,1,0.001,0.18054610490799,95
38,1,0.001,0.0155686987563968,100
39,1,0.001,0.107024803757668,92.5
40,1,0.001,0.0178633593022823,100
41,1,0.001,0.0984001755714417,97.5
42,1,0.001,0.1606325507164,95
43,1,0.001,0.291822403669357,95
44,1,0.001,0.0756868347525597,95
45,1,0.001,0.210287123918533,92.5
46,2,0.001,0.118703864514828,92.5
47,2,0.001,0.0708882957696915,97.5
48,2,0.001,0.0856251940131187,92.5
49,2,0.001,0.0964812859892845,97.5
50,2,0.001,0.184995904564857,92.5
51,2,0.001,0.496533811092377,92.5
52,2,0.001,0.0712960809469223,97.5
53,2,0.001,0.157689705491066,92.5
54,2,0.001,0.0656439214944839,97.5
55,2,0.001,0.0938101038336754,95
56,2,0.001,0.0158663354814053,100
57,2,0.001,0.00580665376037359,100
58,2,0.001,0.0451410487294197,97.5
59,2,0.001,0.0148480851203203,100
60,2,0.001,0.194013476371765,87.5
61,2,0.001,0.0750411227345467,97.5
62,2,0.001,0.00124873709864914,100
63,2,0.001,0.173119515180588,95
64,2,0.001,0.00977810379117727,100
65,2,0.001,0.0786354690790176,95
66,2,0.001,0.0139057617634535,100
67,2,0.001,0.0164818428456783,100
68,2,0.001,0.0134551031515002,100
69,2,0.001,0.0423322878777981,97.5
70,2,0.001,0.105546310544014,95
71,2,0.001,0.0250423010438681,100
72,2,0.001,0.00788620114326477,100
73,2,0.001,0.00969689805060625,100
74,2,0.001,0.00678029283881187,100
75,2,0.001,0.0395776927471161,97.5
76,2,0.001,0.00518886325880885,100
77,2,0.001,0.0154334828257561,100
78,2,0.001,0.00112848915159702,100
79,2,0.001,0.187497854232788,95
80,2,0.001,0.0530006363987923,97.5
81,2,0.001,0.0258767157793045,97.5
82,2,0.001,0.0371857807040215,100
83,2,0.001,0.031683437526226,100
84,2,0.001,0.117072105407715,97.5
85,2,0.001,0.00364044355228543,100
86,2,0.001,0.0499461367726326,97.5
87,2,0.001,0.0900439098477364,97.5
88,2,0.001,0.143636152148247,95
89,2,0.001,0.282969355583191,90
90,2,0.001,0.159055590629578,95
91,3,0.001,0.147917777299881,95
92,3,0.001,0.00623557018116117,100
93,3,0.001,0.0542112700641155,97.5
94,3,0.001,0.243831366300583,92.5
95,3,0.001,0.00865635462105274,100
96,3,0.001,0.0557438917458057,97.5
97,3,0.001,0.00253626075573266,100
98,3,0.001,0.00761420745402575,100
99,3,0.001,0.0472376048564911,100
100,3,0.001,0.101284645497799,95
101,3,0.001,0.0229578800499439,100
102,3,0.001,0.120037101209164,97.5
103,3,0.001,0.112662971019745,95
104,3,0.001,0.0294278375804424,100
105,3,0.001,0.0831015557050705,97.5
106,3,0.001,0.0253564231097698,100
107,3,0.001,0.0120155466720462,100
108,3,0.001,0.0266272127628326,100
109,3,0.001,0.0617459341883659,97.5
110,3,0.001,0.0293450001627207,100
111,3,0.001,0.0315649434924126,97.5
112,3,0.001,0.0197527650743723,100
113,3,0.001,0.0088265435770154,100
114,3,0.001,0.00375302182510495,100
115,3,0.001,0.0153114972636104,100
116,3,0.001,0.00651434529572725,100
117,3,0.001,0.0802384838461876,97.5
118,3,0.001,0.0422894135117531,97.5
119,3,0.001,0.0393751375377178,97.5
120,3,0.001,0.0106808571144938,100
