Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,1.57448220252991,47.5
2,1,0.001,1.2013943195343,70
3,1,0.001,0.588613390922546,77.5
4,1,0.001,0.815496742725372,62.5
5,1,0.001,0.936127305030823,72.5
6,1,0.001,0.636797070503235,75
7,1,0.001,0.664600610733032,77.5
8,1,0.001,0.182053834199905,95
9,1,0.001,0.159980207681656,95
10,1,0.001,0.34809598326683,87.5
11,1,0.001,0.393120229244232,85
12,1,0.001,0.306471347808838,87.5
13,1,0.001,0.413397073745728,87.5
14,1,0.001,0.336410373449326,85
15,1,0.001,0.395974546670914,85
16,1,0.001,0.324042975902557,90
17,1,0.001,0.250920414924622,92.5
18,1,0.001,0.136950492858887,95
19,1,0.001,0.253562837839127,92.5
20,1,0.001,0.0690596774220467,97.5
21,1,0.001,0.303743988275528,85
22,1,0.001,0.395140737295151,90
23,1,0.001,0.291304767131805,92.5
24,1,0.001,0.415346324443817,82.5
25,1,0.001,0.248758882284164,95
26,1,0.001,0.780523896217346,85
27,1,0.001,0.197494238615036,92.5
28,1,0.001,0.209534123539925,90
29,1,0.001,0.526318252086639,87.5
30,1,0.001,0.0573618486523628,97.5
31,1,0.001,0.226390719413757,97.5
32,1,0.001,0.0227938331663609,100
33,1,0.001,0.195422753691673,92.5
34,1,0.001,0.415713369846344,92.5
35,1,0.001,0.226332426071167,95
36,1,0.001,0.267320334911346,87.5
37,1,0.001,0.29118824005127,92.5
38,1,0.001,0.0848895013332367,95
39,1,0.001,0.0367321893572807,100
40,1,0.001,0.0990995541214943,92.5
41,1,0.001,0.165219902992249,90
42,1,0.001,0.103590950369835,95
43,1,0.001,0.068079836666584,95
44,1,0.001,0.0522100627422333,97.5
45,1,0.001,0.0316110402345657,100
46,2,0.001,0.0481326952576637,97.5
47,2,0.001,0.0266694370657206,97.5
48,2,0.001,0.00794501136988401,100
49,2,0.001,0.122885212302208,95
50,2,0.001,0.0455406233668327,97.5
51,2,0.001,0.0288896020501852,97.5
52,2,0.001,0.0157443843781948,100
53,2,0.001,0.0244201105087996,100
54,2,0.001,0.0654444843530655,97.5
55,2,0.001,0.111946225166321,97.5
56,2,0.001,0.123977996408939,92.5
57,2,0.001,0.0134264556691051,100
58,2,0.001,0.00526217138394713,100
59,2,0.001,0.109537042677402,92.5
60,2,0.001,0.00385920819826424,100
61,2,0.001,0.0344633087515831,97.5
62,2,0.001,0.0123841073364019,100
63,2,0.001,0.0625541657209396,97.5
64,2,0.001,0.120550930500031,95
65,2,0.001,0.000349552428815514,100
66,2,0.001,0.00951134879142046,100
67,2,0.001,0.0803331062197685,95
68,2,0.001,0.000423925463110209,100
69,2,0.001,0.0180435031652451,100
70,2,0.001,0.00685227802023292,100
71,2,0.001,0.0498133078217506,97.5
72,2,0.001,0.00161827937699854,100
73,2,0.001,0.0150262098759413,100
74,2,0.001,0.0225768201053143,97.5
75,2,0.001,0.00153015530668199,100
76,2,0.001,0.00369585352018476,100
77,2,0.001,0.0109663689509034,100
78,2,0.001,0.00765938032418489,100
79,2,0.001,0.0203364621847868,100
80,2,0.001,0.00698055978864431,100
81,2,0.001,0.0148135349154472,100
82,2,0.001,0.15506038069725,97.5
83,2,0.001,0.155856400728226,95
84,2,0.001,0.0191233456134796,100
85,2,0.001,0.00140193535480648,100
86,2,0.001,0.0164613332599401,100
87,2,0.001,0.0529435276985168,97.5
88,2,0.001,0.0385400652885437,97.5
89,2,0.001,0.0427680276334286,97.5
90,2,0.001,0.147603720426559,92.5
91,3,0.001,0.102293930947781,97.5
92,3,0.001,0.0033407446462661,100
93,3,0.001,0.00155402452219278,100
94,3,0.001,0.0190308950841427,100
95,3,0.001,0.186611816287041,92.5
96,3,0.001,0.255056798458099,95
97,3,0.001,0.00267999386414886,100
98,3,0.001,0.0118600185960531,100
99,3,0.001,0.0091659352183342,100
100,3,0.001,0.00854170881211758,100
101,3,0.001,0.083346039056778,95
102,3,0.001,0.0329695641994476,97.5
103,3,0.001,0.0759024173021317,97.5
104,3,0.001,0.0185261629521847,97.5
105,3,0.001,0.0327147431671619,97.5
106,3,0.001,0.0668975859880447,95
107,3,0.001,0.106920085847378,97.5
108,3,0.001,0.0185690484941006,100
109,3,0.001,0.00742831081151962,100
110,3,0.001,0.00731211761012673,100
111,3,0.001,0.00627518352121115,100
112,3,0.001,0.105214819312096,95
113,3,0.001,0.00310841528698802,100
114,3,0.001,0.281171023845673,85
115,3,0.001,0.000921745493542403,100
116,3,0.001,0.00237185135483742,100
117,3,0.001,0.00125844764988869,100
118,3,0.001,0.100587427616119,95
119,3,0.001,0.0906963497400284,95
120,3,0.001,0.0676610320806503,97.5
121,3,0.001,0.0814141482114792,95
122,3,0.001,0.0744798332452774,97.5
123,3,0.001,0.000959606026299298,100
124,3,0.001,0.0130093228071928,100
125,3,0.001,0.0239072777330875,97.5
126,3,0.001,0.00398649973794818,100
127,3,0.001,0.27829983830452,95
128,3,0.001,0.0436410903930664,97.5
129,3,0.001,0.105763837695122,97.5
130,3,0.001,0.0101979542523623,100
131,3,0.001,0.000351927650626749,100
132,3,0.001,0.00341928703710437,100
133,3,0.001,0.0458175241947174,97.5
134,3,0.001,0.0113837560638785,100
135,3,0.001,0.0403861328959465,97.5
136,4,0.001,0.0106972809880972,100
137,4,0.001,0.0474191047251225,97.5
138,4,0.001,0.00151943624950945,100
139,4,0.001,0.00275760283693671,100
140,4,0.001,0.00514872651547194,100
141,4,0.001,0.00203175726346672,100
142,4,0.001,0.000644585466943681,100
143,4,0.001,0.000368320528650656,100
144,4,0.001,0.00182106182910502,100
145,4,0.001,0.10170628875494,95
146,4,0.001,0.00145114574115723,100
147,4,0.001,0.00136320223100483,100
148,4,0.001,0.000776262546423823,100
149,4,0.001,0.0032014069147408,100
150,4,0.001,0.000761007540859282,100
151,4,0.001,0.003493697848171,100
152,4,0.001,0.0115062091499567,100
153,4,0.001,0.0870707482099533,97.5
154,4,0.001,0.000322000705637038,100
155,4,0.001,0.00134580372832716,100
156,4,0.001,0.00207588751800358,100
157,4,0.001,0.013261690735817,100
158,4,0.001,0.0010918250773102,100
159,4,0.001,0.00131364713888615,100
160,4,0.001,0.0367452278733253,97.5
161,4,0.001,0.00443514762446284,100
162,4,0.001,0.00121798540931195,100
163,4,0.001,0.087268128991127,97.5
164,4,0.001,0.0151119288057089,100
165,4,0.001,0.00200370885431767,100
166,4,0.001,0.000435923284385353,100
167,4,0.001,0.000287152419332415,100
168,4,0.001,0.00159348698798567,100
169,4,0.001,0.00031913461862132,100
170,4,0.001,0.00306568527594209,100
171,4,0.001,0.00854761712253094,100
172,4,0.001,0.00113663240335882,100
173,4,0.001,0.00880808942019939,100
174,4,0.001,0.0207248162478209,97.5
