Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,0.702426612377167,55
2,1,0.001,0.680676102638245,60
3,1,0.001,0.654743790626526,72.5
4,1,0.001,0.676554620265961,57.5
5,1,0.001,0.652482748031616,67.5
6,1,0.001,0.61346435546875,65
7,1,0.001,0.558917462825775,72.5
8,1,0.001,0.76125180721283,65
9,1,0.001,0.461243957281113,77.5
10,1,0.001,0.66322135925293,72.5
11,1,0.001,0.824255764484406,60
12,1,0.001,0.565032243728638,75
13,1,0.001,0.569052636623383,77.5
14,1,0.001,0.561983525753021,67.5
15,1,0.001,0.528600871562958,70
16,1,0.001,0.616363167762756,67.5
17,1,0.001,0.754540801048279,60
18,1,0.001,0.493069589138031,77.5
19,1,0.001,0.54069197177887,70
20,1,0.001,0.725487768650055,62.5
21,1,0.001,0.519315302371979,80
22,1,0.001,0.679153323173523,52.5
23,1,0.001,0.554546236991882,72.5
24,1,0.001,0.582917034626007,72.5
25,1,0.001,0.557005226612091,75
26,1,0.001,0.725252091884613,67.5
27,1,0.001,0.570539057254791,70
28,1,0.001,0.474974066019058,75
29,1,0.001,0.446300327777863,80
30,1,0.001,0.562960922718048,67.5
31,1,0.001,0.533116519451141,72.5
32,1,0.001,0.487046539783478,72.5
33,1,0.001,0.511296451091766,72.5
34,1,0.001,0.443711429834366,82.5
35,1,0.001,0.591556370258331,70
36,1,0.001,0.558232605457306,77.5
37,1,0.001,0.550045371055603,67.5
38,1,0.001,0.473453760147095,80
39,1,0.001,0.587759375572205,75
40,1,0.001,0.642946362495422,65
41,1,0.001,0.598221778869629,70
42,1,0.001,0.498328775167465,77.5
43,1,0.001,0.465942680835724,77.5
44,1,0.001,0.633971512317657,65
45,1,0.001,0.54632556438446,72.5
46,2,0.001,0.433402448892593,80
47,2,0.001,0.465269863605499,80
48,2,0.001,0.491406619548798,77.5
49,2,0.001,0.442595064640045,75
50,2,0.001,0.421131074428558,75
51,2,0.001,0.556241810321808,70
52,2,0.001,0.483501821756363,75
53,2,0.001,0.50970870256424,75
54,2,0.001,0.362239301204681,92.5
55,2,0.001,0.429346233606339,80
56,2,0.001,0.537513852119446,65
57,2,0.001,0.329663813114166,80
58,2,0.001,0.455632984638214,85
59,2,0.001,0.533233821392059,62.5
60,2,0.001,0.258079528808594,90
61,2,0.001,0.460619628429413,75
62,2,0.001,0.405471324920654,80
63,2,0.001,0.531948924064636,70
64,2,0.001,0.526712775230408,85
65,2,0.001,0.406240940093994,80
66,2,0.001,0.252581059932709,90
67,2,0.001,0.493560791015625,77.5
68,2,0.001,0.381024062633514,77.5
69,2,0.001,0.42939481139183,80
70,2,0.001,0.369656652212143,85
71,2,0.001,0.50916975736618,75
72,2,0.001,0.363142013549805,77.5
73,2,0.001,0.318034052848816,85
74,2,0.001,0.269280552864075,90
75,2,0.001,0.335407376289368,85
76,2,0.001,0.387942522764206,82.5
77,2,0.001,0.279384613037109,82.5
78,2,0.001,0.29702752828598,87.5
79,2,0.001,0.277735143899918,85
80,2,0.001,0.380970597267151,77.5
81,2,0.001,0.330725759267807,87.5
82,2,0.001,0.255369424819946,87.5
83,2,0.001,0.222589924931526,82.5
84,2,0.001,0.251848995685577,85
85,2,0.001,0.278745621442795,82.5
86,2,0.001,0.404424667358398,82.5
87,2,0.001,0.630362391471863,75
88,2,0.001,0.215113759040833,92.5
89,2,0.001,0.334050357341766,87.5
90,2,0.001,0.413438707590103,87.5
91,3,0.001,0.325879901647568,85
92,3,0.001,0.236290693283081,90
93,3,0.001,0.434520900249481,85
94,3,0.001,0.275544613599777,85
95,3,0.001,0.164487153291702,87.5
96,3,0.001,0.610550701618195,70
97,3,0.001,0.410745799541473,90
98,3,0.001,0.24658627808094,92.5
99,3,0.001,0.445273160934448,80
