Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,0.718333125114441,62.5
2,1,0.001,0.661235868930817,62.5
3,1,0.001,0.67708432674408,60
4,1,0.001,0.70630407333374,45
5,1,0.001,0.670235693454742,57.5
6,1,0.001,0.625122904777527,70
7,1,0.001,0.498171031475067,82.5
8,1,0.001,0.748739123344421,62.5
9,1,0.001,0.705928444862366,72.5
10,1,0.001,0.693253040313721,70
11,1,0.001,0.66257917881012,75
12,1,0.001,0.821370005607605,52.5
13,1,0.001,0.624850034713745,72.5
14,1,0.001,0.674915194511414,57.5
15,1,0.001,0.680519044399261,52.5
16,1,0.001,0.576472401618958,72.5
17,1,0.001,0.567265391349792,67.5
18,1,0.001,0.6112060546875,67.5
19,1,0.001,0.540530800819397,77.5
20,1,0.001,0.545972943305969,77.5
21,1,0.001,0.633454024791718,75
22,1,0.001,0.533294320106506,82.5
23,1,0.001,0.537355780601501,75
24,1,0.001,0.556138515472412,70
25,1,0.001,0.561466574668884,77.5
26,1,0.001,0.460757106542587,80
27,1,0.001,0.47337132692337,77.5
28,1,0.001,0.704093396663666,70
29,1,0.001,0.360644102096558,85
30,1,0.001,0.722620010375977,70
31,1,0.001,0.555278182029724,72.5
32,1,0.001,0.660425782203674,60
33,1,0.001,0.609792351722717,67.5
34,1,0.001,0.745425581932068,55
35,1,0.001,0.57787412405014,82.5
36,1,0.001,0.635754942893982,70
37,1,0.001,0.551486134529114,72.5
38,1,0.001,0.500346779823303,75
39,1,0.001,0.522007584571838,80
40,1,0.001,0.512438476085663,72.5
41,1,0.001,0.684058904647827,65
42,1,0.001,0.550618171691895,77.5
43,1,0.001,0.553376913070679,65
44,1,0.001,0.550365567207336,75
45,1,0.001,0.592509150505066,70
46,2,0.001,0.520084023475647,67.5
47,2,0.001,0.355025470256805,90
48,2,0.001,0.565490365028381,67.5
49,2,0.001,0.625024557113647,65
50,2,0.001,0.516266345977783,72.5
51,2,0.001,0.356298208236694,82.5
52,2,0.001,0.309427082538605,87.5
53,2,0.001,0.634631395339966,65
54,2,0.001,0.502567410469055,70
55,2,0.001,0.50180184841156,75
56,2,0.001,0.492161363363266,80
57,2,0.001,0.603236734867096,65
58,2,0.001,0.46144112944603,75
59,2,0.001,0.497699558734894,77.5
60,2,0.001,0.520921349525452,77.5
61,2,0.001,0.423511832952499,85
62,2,0.001,0.48470863699913,72.5
63,2,0.001,0.39735409617424,85
64,2,0.001,0.47930783033371,72.5
65,2,0.001,0.439328283071518,80
66,2,0.001,0.530769288539886,75
67,2,0.001,0.351539015769958,87.5
68,2,0.001,0.335417062044144,80
69,2,0.001,0.590569317340851,75
70,2,0.001,0.240360826253891,90
71,2,0.001,0.561615109443665,75
72,2,0.001,0.341876655817032,85
73,2,0.001,0.374171257019043,77.5
74,2,0.001,0.298090755939484,85
75,2,0.001,0.666996836662292,70
76,2,0.001,0.308386236429214,85
77,2,0.001,0.45967173576355,72.5
78,2,0.001,0.482094913721085,77.5
79,2,0.001,0.48591136932373,72.5
80,2,0.001,0.365684598684311,80
81,2,0.001,0.450928866863251,70
82,2,0.001,0.362642765045166,77.5
83,2,0.001,0.479961216449738,80
84,2,0.001,0.24957974255085,82.5
85,2,0.001,0.336150109767914,80
86,2,0.001,0.458398193120956,80
87,2,0.001,0.400186538696289,87.5
88,2,0.001,0.379563271999359,75
89,2,0.001,0.444391489028931,75
90,2,0.001,0.337636709213257,80
91,3,0.001,0.3426194190979,80
92,3,0.001,0.222254008054733,87.5
93,3,0.001,0.519746780395508,75
94,3,0.001,0.363172143697739,82.5
95,3,0.001,0.289909303188324,85
96,3,0.001,0.203778117895126,95
97,3,0.001,0.263205230236053,90
98,3,0.001,0.407734155654907,82.5
99,3,0.001,0.296299606561661,87.5
100,3,0.001,0.255217969417572,87.5
101,3,0.001,0.399583578109741,82.5
102,3,0.001,0.315627783536911,85
103,3,0.001,0.45097479224205,77.5
104,3,0.001,0.218383073806763,90
105,3,0.001,0.395958214998245,82.5
106,3,0.001,0.346369653940201,87.5
107,3,0.001,0.350423336029053,80
108,3,0.001,0.411702066659927,85
109,3,0.001,0.322436273097992,80
110,3,0.001,0.648887872695923,82.5
111,3,0.001,0.422134220600128,82.5
112,3,0.001,0.235063746571541,85
113,3,0.001,0.246137499809265,85
114,3,0.001,0.416355758905411,82.5
115,3,0.001,0.221363261342049,85
116,3,0.001,0.242829233407974,90
117,3,0.001,0.275993436574936,85
118,3,0.001,0.279181629419327,90
119,3,0.001,0.219875335693359,95
120,3,0.001,0.359060674905777,82.5
121,3,0.001,0.318714082241058,87.5
122,3,0.001,0.29078471660614,87.5
123,3,0.001,0.231959015130997,92.5
124,3,0.001,0.225398108363152,92.5
125,3,0.001,0.25612998008728,87.5
126,3,0.001,0.20302078127861,95
127,3,0.001,0.223969548940659,92.5
128,3,0.001,0.28458645939827,87.5
129,3,0.001,0.157829910516739,95
130,3,0.001,0.161290362477303,92.5
131,3,0.001,0.417359888553619,90
132,3,0.001,0.262229293584824,82.5
133,3,0.001,0.226775079965591,92.5
134,3,0.001,0.229253202676773,87.5
135,3,0.001,0.288639217615128,87.5
136,4,0.001,0.152219444513321,95
137,4,0.001,0.155582278966904,87.5
138,4,0.001,0.245191052556038,95
139,4,0.001,0.185291528701782,95
140,4,0.001,0.262064933776855,87.5
141,4,0.001,0.220851510763168,87.5
142,4,0.001,0.171175584197044,95
143,4,0.001,0.205178648233414,87.5
144,4,0.001,0.22221751511097,90
145,4,0.001,0.277470827102661,85
146,4,0.001,0.374141037464142,82.5
147,4,0.001,0.20499575138092,95
148,4,0.001,0.267599165439606,87.5
149,4,0.001,0.393943309783936,82.5
150,4,0.001,0.282117754220963,90
151,4,0.001,0.168916612863541,95
152,4,0.001,0.216078966856003,92.5
153,4,0.001,0.263709455728531,85
154,4,0.001,0.291949063539505,77.5
155,4,0.001,0.199480354785919,90
156,4,0.001,0.264397948980331,87.5
157,4,0.001,0.146038144826889,95
158,4,0.001,0.212410479784012,87.5
159,4,0.001,0.133198961615562,92.5
160,4,0.001,0.175032287836075,92.5
161,4,0.001,0.167944669723511,90
162,4,0.001,0.110040985047817,92.5
163,4,0.001,0.235003277659416,87.5
164,4,0.001,0.117470026016235,92.5
165,4,0.001,0.218104481697083,92.5
166,4,0.001,0.200323790311813,90
167,4,0.001,0.21841099858284,92.5
168,4,0.001,0.678190350532532,62.5
169,4,0.001,0.16793093085289,87.5
170,4,0.001,0.166708528995514,95
171,4,0.001,0.146091431379318,97.5
172,4,0.001,0.220525071024895,82.5
173,4,0.001,0.285255312919617,90
174,4,0.001,0.274960935115814,90
175,4,0.001,0.176726683974266,92.5
176,4,0.001,0.278654277324677,87.5
177,4,0.001,0.187679454684258,97.5
178,4,0.001,0.190307214856148,92.5
179,4,0.001,0.392660856246948,77.5
180,4,0.001,0.311327069997787,87.5
181,5,0.001,0.14958930015564,100
182,5,0.001,0.246312662959099,87.5
183,5,0.001,0.165505021810532,97.5
