Var1
35
65
70
75
75
75
75
75
75
75
75
75
75
72.2222222222222
75
75
80
80
85
85
95
70
85
90
70.5882352941177
95
75
95
85
80
80
85
85
85
85
90
95
90
95
80
75
90
85
95
80
70
90
80
90
90
80
85
90
90
80
95
90
85
95
80
90
85
95
80
85
95
78.9473684210526
90
95
90
85
90
90
85
95
95
85
95
95
85
75
85
95
80
100
100
100
100
85
85
100
95
90
80
75
100
85
80
90
85
85
85
90
85
100
90
100
90
85
85
100
95
90
80
100
95
89.4736842105263
95
100
100
90
95
100
95
94.4444444444444
90
90
95
85
100
95
90
94.1176470588235
88.2352941176471
95
90
90
95
95
85
95
90
100
80
100
90
95
95
90
80
75
100
95
95
100
100
85
95
80
100
95
90
95
82.3529411764706
94.1176470588235
95
90
90
90
94.1176470588235
90
100
85
95
100
85
85
95
100
95
95
90
100
90
95
85
90
75
100
100
94.1176470588235
90
85
94.1176470588235
85
80
95
95
100
90
100
95
90
100
100
90
90
90
88.2352941176471
70
100
90
90
80
90
100
100
95
95
95
95
100
95
90
90
90
95
95
100
95
85
100
90
90
95
95
95
95
95
95
85
90
90
100
90
100
95
85
90
100
90
95
100
82.3529411764706
95
90
90
95
90
95
85
100
90
100
95
95
100
100
95
100
90
95
100
95
95
100
100
90
100
95
80
90
80
100
90
95
100
95
90
95
100
95
100
100
100
100
95
85
85
90
100
95
94.1176470588235
90
90
90
85
100
100
95
90
90
100
75
95
100
100
100
95
90
100
95
100
100
90
85
80
100
95
90
95
95
100
95
95
100
100
95
100
100
90
95
95
95
95
88.8888888888889
90
100
95
95
90
95
95
95
90
100
100
100
100
90
95
100
95
90
80
100
85
100
85
100
100
90
95
100
90
90
95
95
90
100
95
95
95
100
90
95
100
95
100
100
90
100
95
100
85
95
95
90
90
95
95
90
100
90
95
90
85
95
90
100
90
85
95
100
95
90
90
100
90
90
100
100
90
95
90
100
85
95
100
100
100
95
85
95
90
95
95
100
95
100
95
90
100
95
100
100
95
95
100
80
85
95
95
100
95
95
95
85
95
100
95
100
95
100
95
100
95
100
100
95
100
90
95
95
100
95
90
95
90
95
95
100
85
95
90
95
100
85
100
90
90
95
100
80
95
95
95
100
95
90
90
100
95
100
100
95
100
100
90
100
90
100
90
95
95
100
95
90
90
100
95
95
100
100
95
95
95
100
90
100
100
90
95
100
95
85
100
95
95
90
100
100
95
95
95
90
85
85
100
90
100
100
90
95
90
85
90
100
100
100
100
95
85
90
90
95
100
95
100
100
89.4736842105263
94.1176470588235
95
90
100
95
100
85
100
95
95
95
100
90
100
85
95
100
95
100
100
85
95
95
100
95
100
95
90
100
100
95
100
100
70.5882352941177
100
100
100
95
95
95
95
100
100
90
100
90
95
94.1176470588235
95
90
90
100
95
100
95
100
90
90
90
95
90
95
84.2105263157895
100
100
100
100
88.8888888888889
95
90
80
95
100
95
100
100
95
95
85
95
90
95
95
95
90
95
95
