Var1
35
65
75
75
75
80
75
75
75
75
70
90
85
85
75
80
90
95
75
80
90
95
85
80
95
85
85
85
80
90
90
85
90
85
85
80
90
95
95
85
80
95
100
80
95
80
80
90
85
95
90
95
75
95
90
95
90
95
95
95
95
85
85
100
90
90
90
90
90
90
80
90
80
90
95
90
90
90
95
100
90
85
90
88.2352941176471
90
90
90
90
90
90
95
90
95
85
90
82.3529411764706
100
95
85
100
95
90
90
85
100
75
100
85
90
95
85
85
95
90
95
90
95
95
90
85
85
95
100
100
95
90
100
90
100
100
95
95
100
85
80
90
82.3529411764706
100
90
90
80
90
70
95
90
85
85
90
100
100
80
95
85
80
80
90
95
90
82.3529411764706
90
88.2352941176471
95
90
95
85
90
80
90
95
85
90
88.2352941176471
90
95
90
95
100
95
85
95
95
100
95
95
90
100
95
95
90
90
90
85
90
100
85
100
90
90
90
78.9473684210526
95
100
95
90
80
95
90
95
94.1176470588235
85
80
90
95
80
95
95
95
100
85
95
95
90
90
90
85
100
90
94.1176470588235
100
90
90
80
100
90
85
85
95
95
90
100
100
95
95
90
85
90
95
100
94.1176470588235
100
90
90
100
85
100
95
90
90
95
90
90
90
95
95
95
100
85
95
90
85
95
95
95
90
90
95
90
90
95
100
80
90
95
95
85
100
95
95
100
100
95
90
95
95
90
100
85
90
95
95
85
100
95
95
100
95
95
85
85
85
100
100
100
95
85
100
95
100
100
90
75
85
100
95
100
100
95
100
90
95
100
85
85
95
90
95
95
85
95
90
100
95
85
80
95
90
95
90
95
100
100
85
95
100
95
100
90
95
100
95
90
85
85
100
100
85
100
95
90
90
100
90
76.4705882352941
100
85
90
95
100
100
77.7777777777778
100
95
90
85
95
95
95
100
95
95
85
90
95
90
100
100
100
85
95
100
90
90
80
100
80
100
90
95
85
80
82.3529411764706
95
95
100
85
100
95
70
95
90
95
100
95
95
95
90
100
90
95
95
95
100
95
85
80
90
95
90
100
85
90
90
80
90
95
85
90
90
95
90
95
95
95
95
95
100
95
90
95
100
90
95
95
95
90
100
95
90
90
95
100
100
100
100
90
90
95
85
90
100
100
95
94.1176470588235
95
95
80
80
95
82.3529411764706
100
100
90
90
100
95
100
90
100
85
85
100
88.2352941176471
90
85
100
95
90
90
100
95
100
100
95
90
100
100
100
90
95
95
95
90
95
95
95
100
88.2352941176471
100
95
95
95
90
100
100
100
85
100
95
100
100
90
100
90
100
100
95
100
90
95
95
100
100
95
95
90
95
95
95
95
95
100
94.1176470588235
80
95
85
100
85
95
95
85
90
100
85
90
100
90
90
85
100
100
90
90
90
100
100
90
95
100
100
100
95
90
100
100
90
90
95
90
95
95
95
85
100
100
100
80
90
85
95
100
100
90
95
100
90
100
95
100
95
80
100
85
100
95
95
90
85
90
100
95
100
100
100
76.4705882352941
100
95
100
90
85
100
85
90
90
90
90
95
95
95
100
95
95
85
100
100
95
95
95
90
95
95
95
90
100
95
90
95
90
