Var1
15
25
45
65
65
70
85
75
75
70
60
45
60
70
75
75
75
75
75
75
80
70
72.2222222222222
80
60
70
70
70
75
75
80
80
75
75
75
65
80
70
70
70
80
80
75
60
65
70
76.4705882352941
75
70
75
70
65
65
70
75
80
70
75
70
75
75
65
75
75
75
76.4705882352941
75
75
75
75
75
75
75
80
70
90
70
80
80
80
80
75
95
75
60
75
80
75
80
75
75
75
70
85
80
70
80
65
65
75
75
75
85
80
80
85
70
85
75
95
85
80
90
75
75
80
90
70
75
80
75
80
85
85
60
60
75
75
65
80
80
75
80
85
75
60
85
80
70
85
80
85
75
85
85
90
75
85
80
80
95
65
80
90
90
70
70
80
65
90
65
85
95
82.3529411764706
85
90
85
75
70
85
65
80
75
75
95
90
90
80
85
75
80
70
70
95
75
75
85
90
80
90
80
85
85
70
90
80
85
68.4210526315789
80
85
72.2222222222222
75
88.2352941176471
85
90
75
80
70
80
75
85
85
85
65
80
65
100
85
85
80
80
85
95
90
70
80
50
60
85
75
75
75
90
75
80
75
85
85
75
75
75
70
80
80
75
85
64.7058823529412
72.2222222222222
75
70
85
80
70
75
80
90
85
60
75
80
80
70
80
85
90
85
85
75
65
85
85
95
85
85
75
80
75
75
80
80
85
95
85
85
80
70
76.4705882352941
90
85
75
75
75
85
80
75
65
90
85
90
80
75
95
100
80
70
90
90
85
80
80
80
80
85
90
85
75
75
80
95
80
75
75
75
75
85
90
90
85
90
85
80
90
90
95
75
95
95
85
85
90
70
85
90
75
75
85
80
80
80
85
90
75
90
85
95
80
90
65
95
90
85
90
90
80
80
75
80
55
85
85
90
60
80
75
85
85
85
100
90
82.3529411764706
90
85
85
80
85
90
88.2352941176471
70
80
65
85
85
80
80
80
75
80
80
75
80
95
85
70
85
85
85
80
80
82.3529411764706
85
65
70
80
85
85
70
85
90
80
90
70
75
85
100
80
85
85
85
75
95
85
85
80
85
85
80
90
80
75
85
75
75
90
80
80
80
80
80
80
75
90
80
80
90
85
85
90
80
85
85
85
95
70
85
88.2352941176471
90
75
85
90
90
85
75
90
70
85
75
95
90
80
85
75
85
80
80
80
90
88.2352941176471
80
75
90
85
80
80
80
80
90
80
85
80
100
85
75
85
75
90
85
90
85
80
85
80
75
85
75
80
75
90
90
65
90
80
90
80
80
80
80
85
85
85
75
75
85
90
90
85
85
85
85
70
85
80
80
75
80
75
80
80
75
90
65
80
80
70
95
100
80
85
85
90
85
85
80
90
85
95
70
80
90
75
90
75
90
80
75
95
90
85
90
85
75
85
90
100
90
90
75
75
85
65
95
95
70
100
80
85
85
90
90
90
80
90
85
90
95
80
90
85
82.3529411764706
90
80
85
90
80
85
85
90
85
85
90
100
85
80
80
90
65
80
80
85
85
75
75
85
80
80
80
85
85
60
90
90
85
90
85
100
85
90
85
90
95
95
80
75
70
90
85
90
100
90
82.3529411764706
85
85
85
85
90
90
75
75
85
95
90
95
80
90
80
85
85
85
80
90
90
90
90
95
80
90
85
90
85
85
95
80
90
90
88.2352941176471
85
85
80
70
85
80
75
90
80
90
80
80
85
90
75
90
70
80
85
80
90
90
80
80
90
90
80
85
82.3529411764706
85
60
90
80
85
95
95
85
75
80
80
90
85
85
94.1176470588235
70
95
80
95
95
90
95
80
90
90
90
85
80
80
80
95
80
95
60
80
70
85
95
80
90
75
85
90
95
95
80
85
70
90
85
95
95
90
80
95
90
80
85
95
75
70
90
90
75
85
90
85
90
85
80
90
80
85
100
95
85
85
85
90
90
90
95
85
80
85
90
80
85
85
95
95
94.1176470588235
76.4705882352941
80
85
95
85
90
85
85
80
80
85
75
95
90
85
90
85
85
90
90
85
95
85
90
70.5882352941177
90
95
80
95
85
90
100
85
75
95
85
80
82.3529411764706
95
85
75
90
80
95
80
90
75
70.5882352941177
80
85
85
95
80
95
95
80
75
90
95
90
75
85
70
100
80
90
85
94.1176470588235
65
65
85
85
85
85
90
75
85
85
85
85
75
90
85
95
95
95
75
94.4444444444444
90
90
82.3529411764706
95
85
90
95
95
90
80
85
95
80
85
95
88.8888888888889
80
80
90
100
90
80
85
95
85
95
95
88.8888888888889
80
90
80
80
90
85
65
80
85
75
80
75
80
85
75
85
70
75
85
85
85
80
80
90
90
85
85
80
80
90
85
85
85
75
100
85
85
85
90
95
80
95
90
70
95
90
80
85
90
95
85
80
90
90
90
90
90
90
90
90
90
85
94.1176470588235
90
100
80
100
90
90
85
90
85
95
90
85
80
90
85
95
80
95
95
75
80
80
95
90
90
95
95
90
85
90
85
85
85
83.3333333333333
100
95
75
95
90
85
85
90
85
90
80
100
90
85
88.2352941176471
90
80
95
100
100
90
90
85
80
95
85
90
95
85
85
85
95
90
95
85
95
90
95
85
85
95
95
90
75
90
80
80
82.3529411764706
95
95
60
75
95
100
80
85
80
80
80
100
90
80
85
90
94.1176470588235
75
90
90
90
100
85
95
85
70
95
90
90
85
85
90
85
75
80
89.4736842105263
85
90
95
95
75
70
85
65
90
90
80
75
80
90
90
90
85
90
85
85
90
85
85
94.1176470588235
80
90
88.8888888888889
85
75
85
90
85
80
95
85
85
90
70
85
80
95
85
100
80
90
85
85
90
85
80
100
90
90
95
95
80
95
80
90
85
