Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,0.600822150707245,70
2,1,0.001,0.816346764564514,75
3,1,0.001,1.06879448890686,72.5
4,1,0.001,0.626544713973999,80
5,1,0.001,0.605015635490417,85
6,1,0.001,0.531019270420074,80
7,1,0.001,0.528357207775116,75
8,1,0.001,0.490541398525238,80
9,1,0.001,0.728847861289978,72.5
10,1,0.001,0.613344311714172,75
11,1,0.001,0.217462420463562,90
12,1,0.001,0.18498994410038,92.5
13,1,0.001,0.180770605802536,97.5
14,1,0.001,0.170310765504837,92.5
15,1,0.001,0.439880311489105,90
16,1,0.001,0.17741484940052,95
17,1,0.001,0.325153589248657,92.5
18,1,0.001,0.276517868041992,90
19,1,0.001,0.160306721925735,92.5
20,1,0.001,0.1678207218647,92.5
21,1,0.001,0.342288255691528,85
22,1,0.001,0.328789621591568,82.5
23,1,0.001,0.0863411650061607,97.5
24,1,0.001,0.0820095762610435,97.5
25,1,0.001,0.0351643040776253,100
26,1,0.001,0.057630680501461,100
27,1,0.001,0.0657720938324928,100
28,1,0.001,0.0326622575521469,97.5
29,1,0.001,0.131693407893181,92.5
30,1,0.001,0.124925062060356,95
31,1,0.001,0.0454186834394932,97.5
32,1,0.001,0.134833335876465,95
33,1,0.001,0.0790630951523781,97.5
34,1,0.001,0.143189340829849,90
35,1,0.001,0.100934371352196,95
36,1,0.001,0.115057840943336,95
37,1,0.001,0.0388754531741142,100
38,1,0.001,0.0391362495720387,97.5
39,1,0.001,0.0731246247887611,97.5
40,1,0.001,0.07021863758564,97.5
41,1,0.001,0.0663142949342728,95
42,1,0.001,0.0117322131991386,100
43,1,0.001,0.0116343861445785,100
44,1,0.001,0.0481497272849083,97.5
45,1,0.001,0.0353177674114704,100
46,2,0.001,0.0219735987484455,100
47,2,0.001,0.0538461394608021,95
48,2,0.001,0.0260492004454136,100
49,2,0.001,0.0116506144404411,100
50,2,0.001,0.00669439369812608,100
51,2,0.001,0.0139971943572164,100
52,2,0.001,0.153005987405777,95
53,2,0.001,0.17725570499897,95
54,2,0.001,0.0480816438794136,97.5
55,2,0.001,0.0268502049148083,97.5
56,2,0.001,0.0337206721305847,97.5
57,2,0.001,0.00484175374731421,100
58,2,0.001,0.00969672482460737,100
59,2,0.001,0.0282124187797308,100
60,2,0.001,0.0204257406294346,100
61,2,0.001,0.0833382532000542,95
62,2,0.001,0.00650155683979392,100
63,2,0.001,0.00818673614412546,100
64,2,0.001,0.0265455581247807,100
65,2,0.001,0.00564806628972292,100
66,2,0.001,0.00847700797021389,100
67,2,0.001,0.0245126076042652,100
68,2,0.001,0.0110819106921554,100
69,2,0.001,0.0326571464538574,97.5
70,2,0.001,0.00508348178118467,100
71,2,0.001,0.00978700257837772,100
72,2,0.001,0.018049318343401,100
73,2,0.001,0.00411058589816093,100
74,2,0.001,0.0404362790286541,97.5
75,2,0.001,0.00656376266852021,100
76,2,0.001,0.00943846069276333,100
77,2,0.001,0.0549712181091309,95
78,2,0.001,0.00506309838965535,100
79,2,0.001,0.00580086186528206,100
80,2,0.001,0.0019849855452776,100
81,2,0.001,0.00703955581411719,100
82,2,0.001,0.0195709094405174,100
83,2,0.001,0.00178387016057968,100
84,2,0.001,0.00831897929310799,100
85,2,0.001,0.0258077420294285,97.5
86,2,0.001,0.0050839832983911,100
87,2,0.001,0.00315070035867393,100
88,2,0.001,0.0199546497315168,100
89,2,0.001,0.00932184420526028,100
90,2,0.001,0.00378679041750729,100
91,3,0.001,0.0158531032502651,100
92,3,0.001,0.00122820620890707,100
93,3,0.001,0.00317404000088573,100
94,3,0.001,0.000506397627759725,100
95,3,0.001,0.0127458125352859,100
96,3,0.001,0.00333504332229495,100
97,3,0.001,0.00649512093514204,100
