Iteration,Epoch,LearnRate,Loss,Accuracy
1,1,0.001,0.729447662830353,70
2,1,0.001,0.776770710945129,67.5
3,1,0.001,1.00801634788513,60
4,1,0.001,0.784656643867493,62.5
5,1,0.001,0.888193488121033,60
6,1,0.001,0.589987754821777,70
7,1,0.001,0.363532155752182,80
8,1,0.001,0.545609354972839,75
9,1,0.001,0.239359423518181,92.5
10,1,0.001,0.341880261898041,82.5
11,1,0.001,0.224637985229492,90
12,1,0.001,0.333469837903976,82.5
13,1,0.001,0.162993252277374,97.5
14,1,0.001,0.303680777549744,90
15,1,0.001,0.253675401210785,87.5
16,1,0.001,0.224481374025345,90
17,1,0.001,0.236029535531998,87.5
18,1,0.001,0.145257189869881,95
19,1,0.001,0.169045716524124,90
20,1,0.001,0.0504629835486412,97.5
21,1,0.001,0.0317015685141087,100
22,1,0.001,0.0709690079092979,95
23,1,0.001,0.0503209233283997,97.5
24,1,0.001,0.205904453992844,87.5
25,1,0.001,0.342147588729858,87.5
26,1,0.001,0.135673701763153,92.5
27,1,0.001,0.152170211076736,92.5
28,1,0.001,0.185863018035889,95
29,1,0.001,0.0903150662779808,97.5
30,1,0.001,0.142970755696297,95
31,1,0.001,0.168120816349983,92.5
32,1,0.001,0.0330296792089939,100
33,1,0.001,0.102294743061066,95
34,1,0.001,0.276403695344925,92.5
35,1,0.001,0.0446846559643745,97.5
36,1,0.001,0.0963470488786697,97.5
37,1,0.001,0.0818076729774475,95
38,1,0.001,0.00427215453237295,100
39,1,0.001,0.0354569479823112,97.5
40,1,0.001,0.0903515219688416,97.5
41,1,0.001,0.0194990336894989,100
42,1,0.001,0.0615931451320648,97.5
43,1,0.001,0.0726237595081329,95
44,1,0.001,0.00482664490118623,100
45,1,0.001,0.0971039086580276,95
46,2,0.001,0.0184336416423321,100
47,2,0.001,0.014186498709023,100
48,2,0.001,0.0527629740536213,97.5
49,2,0.001,0.00688927341252565,100
50,2,0.001,0.0323344245553017,97.5
51,2,0.001,0.00521584786474705,100
52,2,0.001,0.0070468345656991,100
53,2,0.001,0.135105311870575,95
54,2,0.001,0.0706503465771675,97.5
55,2,0.001,0.0393710657954216,97.5
56,2,0.001,0.0270202066749334,100
57,2,0.001,0.00697399815544486,100
58,2,0.001,0.0274194721132517,100
59,2,0.001,0.0148954633623362,100
60,2,0.001,0.0514105781912804,97.5
61,2,0.001,0.034163374453783,97.5
62,2,0.001,0.0284970048815012,97.5
63,2,0.001,0.037201676517725,97.5
64,2,0.001,0.0285714417695999,97.5
65,2,0.001,0.0157193578779697,100
66,2,0.001,0.0280377753078938,97.5
67,2,0.001,0.0154429692775011,100
68,2,0.001,0.0205643568187952,100
69,2,0.001,0.00342658767476678,100
70,2,0.001,0.0036067278124392,100
71,2,0.001,0.00221088458783925,100
72,2,0.001,0.0265386253595352,100
73,2,0.001,0.00313848396763206,100
74,2,0.001,0.00522989500313997,100
75,2,0.001,0.0360049195587635,97.5
76,2,0.001,0.0107357474043965,100
77,2,0.001,0.0124243246391416,100
